Insufficient_Weight,Normal_Weight,Obesity_Type_I,Obesity_Type_II,Obesity_Type_III,Overweight_Level_I,Overweight_Level_II
0.00030067970874370076,0.001178285587229766,0.003488367306999862,0.0007622190605616197,0.0005245168867986649,0.015171932056546211,0.9785740077495575
0.0014263318153098226,0.0019323719607200474,0.18832284212112427,0.009158603847026825,0.000862502958625555,0.0972139798104763,0.7010833472013474
0.000966286810580641,0.6951595991849899,0.00318881100974977,0.0006345268920995295,0.00036658410317613743,0.2934464178979397,0.0062377884751185775
4.6155459131114185e-05,5.2469028560153674e-05,0.0007112951134331524,0.00016079835950222332,0.9988920986652374,6.591930105059873e-05,7.130721405701479e-05
0.0022213393240235746,0.09021801501512527,0.04172978084534407,0.0013764502364210784,0.0010165858111577109,0.8187228739261627,0.04471495281904936
0.00020666506316047162,0.00085044713341631,0.002768953825579956,0.0010424930515000597,0.00013074509479338303,0.0027399569225963205,0.9922607243061066
0.0003854310270980932,0.007435204577632248,0.003330400155391544,0.0003905928388121538,0.00019617956422735006,0.982070192694664,0.006191996508277953
0.000953456896240823,0.0008958341204561293,0.9672748297452927,0.0018034923123195767,0.0005607991915894672,0.02349179657176137,0.00501977204112336
8.63772811499075e-05,0.00010119704529643059,0.0019537406333256513,0.9973627179861069,0.0001326047749898862,0.00011966545025643427,0.00024366937577724457
0.0008043215129873715,0.000888093163666781,0.024613688234239817,0.011927683022804558,0.9594946801662445,0.0007651534251635894,0.001506390079157427
0.000433560271630995,0.00274970949976705,0.0030709661077708006,0.00042361404484836385,0.00025605121481930837,0.983568087220192,0.009497990366071463
0.9632348418235779,0.031266005244106054,0.0005180600564926863,0.00032425555036752485,0.00016334906467818655,0.0038878907216712832,0.0006055825724615715
0.013174926396459341,0.060858212411403656,0.005917177419178188,0.002853723068255931,0.00489585503237322,0.7602848261594772,0.15201528742909431
0.00015719609291409142,8.995978078019107e-05,0.001554345799377188,0.9975122213363647,0.00010053261758002918,0.00011406179510231595,0.00047169149183901027
0.001655755506362766,0.001111607693019323,0.788070559501648,0.004684428800828755,0.000869444091222249,0.018509781453758478,0.18509842827916145
0.0002360927792324219,0.00021966409258311614,0.0020363167859613895,0.002610066527267918,0.9942180812358856,0.0002845327035174705,0.00039521142025478184
0.00010987604764522985,8.747981883061584e-05,0.0018129223317373544,0.9974965006113052,9.728547229315154e-05,0.0001294222838623682,0.00026651805455912836
0.000439365700003691,0.001071966195013374,0.9537974894046783,0.005741209257394075,0.00029076977079967037,0.0005191266318433918,0.0381401008926332
0.0002392036039964296,0.0006343111526803114,0.9807548969984055,0.002339807280804962,0.00011320494377287105,0.00027682633663062006,0.015641776844859123
0.00012589806101459544,0.00011597513912420254,0.0009447529300814494,0.0008213624969357625,0.9976081848144531,0.00014997955440776423,0.00023383849111269228
5.2753877753275447e-05,4.098120189155452e-05,0.0004037510516354814,0.00020254090486560017,0.9991663545370102,6.0581967773032375e-05,7.30245083104819e-05
0.00010439020297781099,9.560477519698907e-05,0.0008993894589366391,0.0013299767451826483,0.9973264932632446,9.700688860903028e-05,0.00014714574899699073
0.00032018727870308794,0.00041079605580307543,0.9951605200767517,0.0018987903895322233,0.00020064688942511566,0.0006735622810083441,0.0013354692055145279
0.0003270653869549278,0.0002891180993174203,0.010312327416613698,0.9876188635826111,0.0003244229264964815,0.0004008657415397465,0.0007273256342159584
0.00010145718260901049,8.249573329521809e-05,0.001303180557442829,0.9981342256069183,7.163195914472453e-05,8.40779557620408e-05,0.00022293211441137828
0.00035071461752522737,0.0005522231222130358,0.9809364527463913,0.005474526435136795,0.00024028779080254026,0.0035039257491007447,0.008941865409724414
0.006977347424253821,0.15992996282875538,0.02775637712329626,0.0024123295734170824,0.0015606982924509794,0.7221252024173737,0.07923812046647072
0.01480293134227395,0.8396979123353958,0.0016263386933133006,0.0009617719479138032,0.0008312749705510214,0.1400848850607872,0.001994892954826355
0.0006978249584790319,0.9860096573829651,0.0009784766589291394,0.00053934571769787,0.00020268290609237738,0.004826392920222133,0.00674557511229068
0.0021670478163287044,0.05873287562280893,0.027960360050201416,0.0008432236645603552,0.0028235933277755976,0.8527561575174332,0.05471675843000412
0.0019066633249167353,0.002121559693478048,0.014899722300469875,0.0005285151273710653,0.00020419154679984786,0.03209579084068537,0.9482435584068298
0.050983975641429424,0.05829802807420492,0.012414501747116446,0.0017218139255419374,0.0019827740325126797,0.7495570331811905,0.12504186667501926
0.020705193281173706,0.4251711294054985,0.003935059066861868,0.0009143840870819986,0.000775740118115209,0.5183136090636253,0.030184895731508732
0.001357561704935506,0.0014093935897108167,0.032349878922104836,0.001124610353144817,0.0005461067703436129,0.8952226042747498,0.06798984203487635
0.1261200923472643,0.8231395184993744,0.008389557246118784,0.0020476960053201765,0.0011260960600338876,0.035048282239586115,0.004128789994865656
0.0004098785429960117,0.0005547042601392604,0.0160022450145334,0.5219707563519478,0.0002846245806722436,0.0010759106517070904,0.45970185846090317
0.002944726380519569,0.5230453535914421,0.004313548794016242,0.0017259877058677375,0.0006124081264715642,0.43296024203300476,0.034397709649056196
0.9568649679422379,0.03203001478686929,0.0005470984324347228,0.0005684990028385073,0.00305447808932513,0.006328438641503453,0.0006065270936232992
0.00010202744488196913,9.708800644148141e-05,0.0006163568832562305,0.00042691371345426887,0.9984579980373383,0.00012433729898475576,0.00017526388910482638
0.0003414437269384507,0.0007163920236052945,0.004530337580945343,0.00016545324979233555,0.00013572774150816258,0.9829884618520737,0.011122194002382457
0.00018878229093388654,0.00017253611076739617,0.006535150925628841,0.00047991856263251975,0.9921148121356964,0.00021840403132955544,0.00029038028878858313
0.000349765508872224,0.0002520730995456688,0.0045251077972352505,0.9936134964227676,0.00024369658785872161,0.000303250941215083,0.0007126346827135421
0.00011202902533113956,0.00010899326662183739,0.0014872098690830171,0.000414880683820229,0.9975602477788925,0.00012548470294859726,0.00019110954599455
0.9854147732257843,0.012084218207746744,0.00036967216874472797,0.00022862623518449254,0.00016499935918545816,0.0013007458910578862,0.0004369729940663092
0.9980025291442871,0.00032380320044467226,7.54109378249268e-05,7.861470658099279e-05,0.00042638003651518375,0.0010168219014303759,7.64413807701203e-05
0.0014170390204526484,0.0010293407103745267,0.9645876288414001,0.0031018222798593342,0.0004887192044407129,0.01597105897963047,0.013404403114691377
0.99423548579216,0.000995518159470521,0.0005238519443082623,0.00014701955115015153,0.00010498079245735426,0.0036433468339964747,0.0003497701036394574
0.9908395558595657,0.005673694657161832,0.00020574087466229685,0.0001322981552220881,0.00012761884318024386,0.002464757184498012,0.0005563130616792478
0.00011676738722599111,0.00027154792041983455,0.9936047047376633,0.0007068690829328261,0.00011760966663132422,0.002168543782318011,0.0030139416339807212
4.8685074943932705e-05,5.6360013331868686e-05,0.0006569593824679032,0.00013644815226143692,0.9989524781703949,7.041401295282412e-05,7.868041484471178e-05
0.0016230649198405445,0.01166226388886571,0.16192607395350933,0.0027739391080103815,0.0012520573218353093,0.507947288453579,0.3128153048455715
0.001118606945965439,0.0022537840995937586,0.8555311262607574,0.002564930298831314,0.019085787003859878,0.08498863596469164,0.03445711871609092
0.0004875901940977201,0.0005086181918159127,0.9536821395158768,0.004232247069012374,0.0004992842877982184,0.03418067982420325,0.006409427965991199
8.084475030045724e-05,8.857258308125893e-05,0.005175607861019671,0.0002698133102967404,0.9941627830266953,9.288530964113306e-05,0.00012949648771609645
5.757342114520725e-05,5.3602127081830986e-05,0.0003751753247343004,0.00032880361322895624,0.9990378171205521,5.023497851652792e-05,9.676697663962841e-05
0.0015377205854747444,0.002439136093016714,0.8716396242380142,0.004296440223697573,0.0006963474297663197,0.004040633561089635,0.11535011418163776
0.0012015537213301286,0.09426315687596798,0.003165830683428794,0.0009119733585976064,0.0013929110136814415,0.8544217497110367,0.044642834924161434
9.846987722994527e-05,0.0003255064475524705,0.9943806827068329,0.0019981380610261112,0.0001313576867687516,0.0006101335602579638,0.002455725392792374
0.9501795321702957,0.04651821264997125,0.0008392393501708284,0.00031677563310950063,0.000697647592460271,0.0008594153914600611,0.0005891997789149173
0.00010446020132803824,7.317976542253746e-05,0.002420632023131475,0.9969274997711182,9.785880320123397e-05,9.357800627185497e-05,0.0002827718199114315
0.00012069628610333893,9.911086635838728e-05,0.001064640688127838,0.0004821479014935903,0.9979378283023834,0.00012075602353434078,0.00017480100723332725
0.0008389723661821336,0.0008825933182379231,0.9741483926773071,0.0011664361227303743,0.00043828776688314974,0.007248616544529796,0.015276710037142038
0.851025864481926,0.1433616578578949,0.0009150483965640888,0.00046847671910654753,0.0002607012247608509,0.0032271601376123726,0.0007410732068819925
0.9899959713220596,0.00626707193441689,0.0006136179144959897,0.00026218260609311983,0.0003717391882673837,0.0018390764016658068,0.0006503372424049303
0.11880338005721569,0.845869168639183,0.002114283823175356,0.0005787197005702183,0.0010268710902892053,0.030266325920820236,0.0013412592670647427
0.5703016072511673,0.42053423821926117,0.0008327168761752546,0.00031141181534621865,0.0005223752305028029,0.006540743866935372,0.0009568907116772607
6.65528241370339e-05,6.953255342523335e-05,0.0013443925126921386,0.00017741607007337734,0.9981682300567627,7.534504584327806e-05,9.853237133938819e-05
0.9800141602754593,0.013337014941498637,0.0006977732264203951,0.0003838267002720386,0.001052265550242737,0.003977750660851598,0.0005372384330257773
0.00012030627294734586,0.00010845718315977138,0.0012100906897103414,0.0007577136711915955,0.9974320232868195,0.00016532088920939714,0.00020609515559044667
0.023803416406735778,0.5040084794163704,0.09121257066726685,0.0020591079664882272,0.002073518990073353,0.3475203439593315,0.029322576709091663
0.0370708042755723,0.9518989771604538,0.0011369298881618306,0.0004436586532392539,0.0011591299553401768,0.006715087336488068,0.0015754419437143952
0.003312290529720485,0.9814365655183792,0.0010826632205862552,0.0002832164827850647,0.001343855561572127,0.009229236282408237,0.003312195767648518
0.0014213364920578897,0.002464189543388784,0.6468270272016525,0.006387417670339346,0.0008598630374763161,0.02595748659223318,0.3160826899111271
0.0024289372959174216,0.013782378286123276,0.5334629341959953,0.00580834795255214,0.001980997418286279,0.1713927909731865,0.2711436413228512
0.00026250774681102484,0.008301580790430307,0.0018402999558020383,0.00019178268303221557,0.0003634664426499512,0.9864951372146606,0.0025452124828007072
0.9878943562507629,0.008966980502009392,0.0005051535335951485,0.0002186176279792562,0.0001627197598281782,0.001667824253672734,0.0005843431572429836
0.013014566618949175,0.972439780831337,0.0003983598871855065,0.0002805136282404419,0.0008466813596896827,0.012505867052823305,0.0005142591617186554
0.9965393543243408,0.0008236239955294877,0.00013808684889227152,7.493932571378537e-05,0.00013964393292553723,0.002098258526530117,0.00018607895253808238
0.06918252445757389,0.8656068742275238,0.001598190370714292,0.0007834686111891642,0.0004987110369256698,0.05840963218361139,0.003920584567822516
0.0001380191733915126,7.873464528529439e-05,0.0019298649567645043,0.997466191649437,7.285845549631631e-05,0.00012419508129823953,0.00019015494763152674
0.001816277886973694,0.43949638307094574,0.007051354623399675,0.0014191478257998824,0.0019758874259423465,0.5205691158771515,0.027671816293150187
0.000792993072536774,0.010467800195328891,0.01639728550799191,0.001887649268610403,0.00047070890286704525,0.8444796055555344,0.12550396472215652
0.00025864394774544053,0.0006284816336119547,0.007893326692283154,0.0004109390574740246,0.00019922393403248861,0.10312543995678425,0.8874839395284653
0.001122300687711686,0.00094044060097076,0.06267538294196129,0.10438751243054867,0.00046010145888431,0.0025047197414096445,0.8279095590114594
0.0001268230171262985,0.00011026629181287717,0.004031538439448923,0.9950659573078156,0.00014028364967089146,0.00018324446136830375,0.00034188159042969346
0.0006396889948518947,0.0005464152418426238,0.011723560746759176,0.9774512350559235,0.007695314008742571,0.0007249290210893378,0.0012188483524369076
5.3938052587909624e-05,4.426346549735172e-05,0.00042074910743394867,0.00019946316751884297,0.999146580696106,6.127203050709795e-05,7.371968877123436e-05
0.00035504394327290356,0.9619225263595581,0.0006617402686970308,0.00030175549181876704,0.00046713813208043575,0.029946538619697094,0.006345256930217147
4.408591939863982e-05,4.1689243516884744e-05,0.00033239865297218785,0.0002181814197683707,0.999213308095932,5.198147937335307e-05,9.837870857154485e-05
0.00035180399208911695,0.010092700365930796,0.0013699870905838907,0.00021279804423102178,0.000113829126348719,0.01758889900520444,0.970269963145256
0.00020269490778446198,0.0008665960776852444,0.9924889802932739,0.0006318121450021863,0.00024841156846378,0.002260772918816656,0.00330072216456756
0.0001255690640391549,0.00017734034554450773,0.007208271883428097,0.9685022532939911,0.00015513419566559605,0.00017616349578020163,0.023655256489291787
0.00010775533701234963,0.00010820118950505275,0.0013175194762879983,0.00041426176903769374,0.997778907418251,0.00012620848610822577,0.00014713637756358366
0.0007810401293681934,0.9196766018867493,0.004464071709662676,0.0005664332711603492,0.0003022968194272835,0.07174836564809084,0.002461189782479778
0.010214818292297423,0.9833922982215881,0.002671042690053582,0.00033499023265903816,0.0003664899631985463,0.002350557566387579,0.0006698073048028164
0.9906394928693771,0.005142145499121398,0.00018238751727039926,0.00011072936467826366,0.0008225201163440943,0.0029083554982207716,0.00019435620197327808
7.825292959751096e-05,8.138204611896072e-05,0.0006686995475320145,0.00018954712140839547,0.9987677037715912,0.00010026610834756866,0.00011416695997468196
0.14475949853658676,0.8455278873443604,0.0010767980274977162,0.000373617593140807,0.00039667750388616696,0.006860660505481064,0.0010048660187749192
0.00012614455954462755,0.00010585262862150557,0.0015158875903580338,0.0005484138164320029,0.9973152577877045,0.00016478993347845972,0.00022367962810676545
0.0008856599597493187,0.027781127952039242,0.0017584949673619121,0.00031972748547559604,0.000547910836758092,0.9635382890701294,0.0051687940140254796
0.005123597045894712,0.09284248389303684,0.06095952820032835,0.0024952800886239856,0.003153094614390284,0.6192891076207161,0.21613691374659538
6.0668740843539126e-05,5.853404036315624e-05,0.0009316460636910051,0.0003609060113376472,0.9983589202165604,0.00010026481140812393,0.00012904173490824178
0.00017748512618709356,0.00013786611452815123,0.9939094036817551,0.004550376848783344,0.0001132223624153994,0.00031915874569676816,0.0007924547389848158
0.001446766487788409,0.023487146478146315,0.047439562156796455,0.002389722620137036,0.0009669856226537377,0.8780000805854797,0.046269708313047886
0.000547773452126421,0.004677660937886685,0.0056472718133591115,0.0005576428957283497,0.00027278530251351185,0.9820899218320847,0.006206934223882854
0.0001239582761627389,9.20610546017997e-05,0.997048482298851,0.0021401610283646733,7.359581559285289e-05,0.0001458254027966177,0.00037593983142869547
0.00023242579118232243,0.00019152073036821093,0.9950601756572723,0.002753862034296617,0.0002562251393101178,0.0003447574272286147,0.0011610715300776064
0.0001722006363706896,0.00023168114785221405,0.9923350363969803,0.0004810857426491566,0.00017510228281025775,0.0025709897745400667,0.004033907549455762
6.833842417108826e-05,6.209786261024419e-05,0.0005862944235559553,0.9986881613731384,5.086860346636968e-05,6.157089956104755e-05,0.0004826433942071162
0.05605647712945938,0.9274622350931168,0.001335250010015443,0.0007609466483700089,0.0032734094420447946,0.010063587920740247,0.0010480904602445662
0.0001302900091104675,0.00012836329551646486,0.0008617152489023283,0.000500213383929804,0.9979967623949051,0.00015916564188955817,0.00022347022240865044
0.00123528168478515,0.018156681675463915,0.008997750468552113,0.0013066029059700668,0.0005180093212402426,0.6771411150693893,0.29264459758996964
0.9832381159067154,0.013688515638932586,0.0003703126421896741,0.0001973135986190755,0.00019221405091229826,0.0017805792449507862,0.0005329404011717997
7.252715568029089e-05,6.532998850161675e-05,0.0009081539465114474,0.0001938737404998392,0.9985805153846741,9.144148134510033e-05,8.818482274364214e-05
0.0002600870320748072,0.0003530770700308494,0.00518866500351578,0.9820498675107956,0.011326139094308019,0.0003080810020037461,0.0005140905122971162
0.0011979208793491125,0.11951756104826927,0.004271843645256013,0.0006515625209431164,0.00040631616866448894,0.8667781054973602,0.007176727172918618
0.0002428883672109805,0.00027651550772134215,0.981023445725441,0.006988863926380873,0.000171056148246862,0.0003206536202924326,0.010976560297422111
0.0016545809630770236,0.004098317876923829,0.7534749358892441,0.002952604671008885,0.0008381664083572105,0.0505906380712986,0.1863907389342785
0.00042926970490952954,0.0003714728445629589,0.006839130772277713,0.9838623255491257,0.00485755642876029,0.00042522940202616155,0.00321501080179587
0.003775062272325158,0.42831528931856155,0.03360381070524454,0.007547083660028875,0.0012975411082152277,0.4806332215666771,0.04482799768447876
5.944916392763844e-05,6.0731919802492484e-05,0.0012844927987316623,0.00031349264827440493,0.9980929046869278,7.261404971359298e-05,0.00011629703476501163
0.00010662237946235109,8.321816312673036e-05,0.0016736029938329011,0.0003132529200229328,0.9974635690450668,0.0001245450293936301,0.00023517405497841537
0.0031343543087132275,0.755763590335846,0.0034912899136543274,0.0016093109152279794,0.0017036253120750189,0.227459866553545,0.006837938795797527
0.00010600826135487296,9.818321450438816e-05,0.0008326631359523162,0.0003013327186636161,0.9983853101730347,0.00011283601270406507,0.0001636578035686398
4.2409671095811063e-05,3.763137510759407e-05,0.00032486878626514226,0.00016416634207416791,0.9993187040090561,5.1622216233226936e-05,6.057707651052624e-05
0.00026501017782720737,0.0030031728092581034,0.003767960995901376,0.00041873529698932543,0.00025388900030520745,0.013462388655170798,0.9788288772106171
0.0010333956452086568,0.018667170079424977,0.022922145202755928,0.000943958613788709,0.0018861257121898234,0.44766827672719955,0.5068789124488831
0.0006877304840600118,0.02319660782814026,0.013295282609760761,0.0008849722798913717,0.0003971340920543298,0.04352249950170517,0.9180157482624054
9.666443838796113e-05,8.673620959598338e-05,0.0012544945639092475,0.9980929046869278,7.469982210750459e-05,0.00012155967124272138,0.00027293462699162774
0.26033781468868256,0.7018540948629379,0.0028457664884626865,0.0011178133281646296,0.0006510116581921466,0.029560995753854513,0.003632519510574639
0.000100630506494781,0.00010453669528942555,0.006162633770145476,0.0002787414123304188,0.9930703043937683,0.00011848452595586423,0.00016467002205899917
5.782377593277488e-05,8.818529568088707e-05,0.0005638342991005629,0.0004242935756337829,0.9986666291952133,6.837951150373556e-05,0.00013082778968964703
0.9949399083852768,0.002517773798899725,0.00027864897856488824,0.00010655029109329917,0.0001636716624489054,0.0017217643035110086,0.00027167256848770194
0.0017628153436817229,0.9115042984485626,0.0011898467491846532,0.00038190688064787537,0.0002916502453444991,0.08394287899136543,0.0009266344713978469
0.00038119775854283944,0.0024899608397390693,0.0021795764041598886,0.0005466984148370102,0.000871473879669793,0.010542386211454868,0.9829886853694916
0.0008684325002832338,0.0008721824269741774,0.9642903059720993,0.027112284675240517,0.00042597579886205494,0.0016109507414512336,0.004819871101062745
0.004241581948008388,0.04613834246993065,0.02168929623439908,0.0018328688165638596,0.0013615695643238723,0.8820154964923859,0.04272083844989538
0.000769298589148093,0.0012676388869294897,0.007728760945610702,0.0002872611476050224,0.0002918307909567375,0.9130961447954178,0.07655906304717064
8.933599656302249e-05,8.13716742413817e-05,0.0009091296087717637,0.000252117111813277,0.9984380453824997,0.00011466306932561565,0.00011531912241480313
0.0016053583240136504,0.19809865579009056,0.045835141092538834,0.0008073969511315227,0.0026404444652143866,0.7374985963106155,0.013514396036043763
0.0002177273236156907,0.00022377336063073017,0.0035921577946282923,0.993212878704071,0.00017320818005828187,0.00028094342633266933,0.002299335552379489
0.002723526442423463,0.01929359883069992,0.2245970442891121,0.01026700169313699,0.002191169129218906,0.1785350050777197,0.5623926445841789
0.9735682308673859,0.013003798900172114,0.0006557712404173799,0.00035607026802608743,0.001934337109560147,0.009755537146702409,0.0007262953295139596
0.00011880254533025436,0.00010895334526139777,0.0011501247063279152,0.9979746788740158,0.00014356103565660305,0.00013177226173866075,0.0003720811946550384
0.00016083555965451524,0.00017045627100742422,0.006131745874881744,0.0003720823733601719,0.9927322715520859,0.00020504535496002063,0.00022757094848202541
0.000649429792247247,0.004828818724490702,0.00392349372850731,0.0004579400992952287,0.00021262357768137008,0.050766036845743656,0.9391616731882095
4.965926655131625e-05,4.2679448142735055e-05,0.00037276195507729426,0.0001906436082208529,0.9992187321186066,5.741230233979877e-05,6.809039223298896e-05
0.0007437466701958328,0.005156017257831991,0.0021024986635893583,0.0002767192563624121,0.00042289846896892413,0.9880556762218475,0.0032424217206425965
0.9839527904987335,0.005204453133046627,0.0007980914087966084,0.0004906736867269501,0.00032559162718825974,0.008489108178764582,0.0007393291307380423
0.0002221686881966889,0.00015916578558972105,0.009750746772624552,0.9889465123414993,0.00019508187324390747,0.00023723667618469335,0.0004891256103292108
0.0003721591565408744,0.0008043539855862036,0.010695481207221746,0.9867844581604004,0.0002935654738394078,0.0004122169630136341,0.0006377441750373691
0.00010748994100140408,0.00010505114187253639,0.0005535428499570116,0.0004625805377145298,0.9984543025493622,0.00012405911002133507,0.00019299620180390775
0.9187269657850266,0.07425227295607328,0.0013903304352425039,0.0004937324702041224,0.0012945741473231465,0.002374554198468104,0.0014675635902676731
0.9416206032037735,0.052572086453437805,0.0008649114606669173,0.00033750401053112,0.0002445669306325726,0.0034790674108080566,0.0008812810410745442
0.0017243260226678103,0.05080790538340807,0.022903549019247293,0.0017499533714726567,0.003986582858487964,0.8726259469985962,0.04620175436139107
0.9834575951099396,0.009632957633584738,0.0010602774273138493,0.00033233770227525383,0.00020428726929822005,0.00467465550173074,0.0006378727994160727
0.0004995215276721865,0.00031097793907974847,0.9885796904563904,0.003114237973932177,0.00011945574806304649,0.0004895395759376697,0.006886591436341405
7.213941535155755e-05,7.238094440253917e-05,0.0006015983744873665,0.9989012777805328,5.754043650085805e-05,8.24692706373753e-05,0.00021260052380966954
0.935604140162468,0.053555906750261784,0.0013795033155474812,0.0006734243870596401,0.0033636674634180963,0.004241649468895048,0.0011816998739959672
0.0003970497491536662,0.0006582055211765692,0.9760685712099075,0.018908392637968063,0.0002863036534108687,0.0006181031858432107,0.0030633766436949372
0.9925115704536438,0.001826057385187596,0.0006216886104084551,0.00023879518630565144,0.00015301186249416787,0.004197918577119708,0.0004509495629463345
0.0016650305478833616,0.009469903539866209,0.1328829675912857,0.001774450356606394,0.0007947162230266258,0.04396901000291109,0.8094439208507538
0.0012557761947391555,0.9934403896331787,0.0005025860227760859,0.0001033320149872452,8.156622425303794e-05,0.0038919856306165457,0.0007244018270284869
0.0003093546365562361,0.0006462625387939624,0.005064202065113932,0.0010564287222223356,0.0001256465257029049,0.0122016875538975,0.9805964380502701
0.0003656373010016978,0.00031003495314507745,0.9609211981296539,0.030811757314950228,0.00022290419292403385,0.0005637506546918303,0.0068047018721699715
0.0001306099584326148,0.00010266308163409121,0.0016921277565415949,0.00044288503704592586,0.9971630126237869,0.00012889992103737313,0.0003397887230676133
5.470639098348329e-05,5.486256304720882e-05,0.0010385243949713185,0.9983691275119781,5.7327913054905366e-05,6.709870922350092e-05,0.0003583357611205429
0.009878010838292539,0.9506609290838242,0.0007910157582955435,0.0004501527364482172,0.0008022776455618441,0.03528499975800514,0.002132586494553834
5.9230361330264714e-05,5.32579688297119e-05,0.0004883522415184416,0.00021933992684353143,0.9990307837724686,6.846044652775163e-05,8.060212348937057e-05
0.0005941023046034388,0.98160320520401,0.00043403189920354635,0.0003861819641315378,0.0007775256235618144,0.009011626592837274,0.0071933334693312645
0.00017031458264682442,0.000105811706816894,0.0025791305815801024,0.9965207427740097,9.876461990643293e-05,0.00022203546177479438,0.000303199118206976
0.004435513634234667,0.9671274125576019,0.00038155009315232746,0.0002717836505325977,0.0006985821091802791,0.02531260997056961,0.0017725654179230332
0.00019083446022705175,0.00021280174041748978,0.004840590409003198,0.9933708906173706,0.00020816167671000585,0.00023821586728445254,0.000938520606723614
0.0008872985054040328,0.002911136543843895,0.028958937618881464,0.0024566932406742126,0.0005452846380649135,0.05843368358910084,0.9058069735765457
0.0007299897406483069,0.0014999204722698778,0.9701850116252899,0.004932020790874958,0.0003839622804662213,0.0013601891696453094,0.020908865612000227
0.9304172992706299,0.0643382016569376,0.00046138617472024634,0.00029344213544391096,0.0009441683359909803,0.0029697196441702545,0.0005757707840530202
4.724979953607544e-05,4.306684013499762e-05,0.0007106374832801521,0.00016520922144991346,0.9989253431558609,4.491970412345836e-05,6.357988422678318e-05
0.0014466526627074927,0.9887726902961731,0.001612101827049628,0.00028432102408260107,0.00015579706450807862,0.006555958883836865,0.001172485965071246
0.002524009672924876,0.6241190955042839,0.02151326322928071,0.0016004282515496016,0.0009786571317818016,0.12139403074979782,0.22787052020430565
0.03539484879001975,0.9585666656494141,0.0005991526340949349,0.000560754633625038,0.0001689802902546944,0.0038428452680818737,0.0008667418442200869
0.00020731541189888958,0.0003992663805547636,0.0027226056554354727,0.0007275429234141484,9.6692846454971e-05,0.010461400728672743,0.9853851795196533
0.00019096284813713282,0.0001466999910917366,0.0035934041370637715,0.9951842278242111,0.0001299936957366299,0.00017435502013540827,0.0005803401436423883
0.0003236070442653727,0.0010939574713120237,0.005635943380184472,0.0012478291901061311,0.00031446904176846147,0.011264182045124471,0.980119988322258
0.0005115099993417971,0.00027062592562288046,0.9802678972482681,0.01477394113317132,0.0007398260204354301,0.0011473537888377905,0.0022888588719069958
0.00380992260761559,0.005521753279026598,0.13881337456405163,0.0015499992587137967,0.0009526971698505804,0.723588615655899,0.12576365657150745
0.9714168459177017,0.016657183645293117,0.0010345820483053103,0.00040376127435592934,0.00027048012270824984,0.008723137434571981,0.0014940191176719964
0.0009268013527616858,0.9509055763483047,0.0010757080744951963,0.0007533537573181093,0.00028145114629296586,0.038919695653021336,0.007137439679354429
0.00034739294642349705,0.0012587757664732635,0.004269057244528085,0.0002940645717899315,0.00015031943803478498,0.9896557480096817,0.004024633206427097
0.00040058160084299743,0.001386802876368165,0.002518179186154157,0.00037664308183593675,0.0001513514362159185,0.9898023009300232,0.00536412961082533
8.925664860726101e-05,0.00013289601338328794,0.0021133078262209892,0.9969413727521896,0.00011053327398258261,0.00013247005153971259,0.00048015493666753173
7.420670135616092e-05,7.83434979894082e-05,0.0006751457549398765,0.00018151092444895767,0.9987874925136566,9.703538307803683e-05,0.00010627769916027319
0.0008241310933954082,0.0011685928329825401,0.49761251360177994,0.0018201657512690872,0.0006135596340755001,0.041790325194597244,0.4561707153916359
0.07371849752962589,0.4978579953312874,0.0021975161507725716,0.000866523536387831,0.004895090649370104,0.37715621292591095,0.04330816492438316
0.00023049194714985788,0.00017822056179284118,0.0028995731845498085,0.0027449008193798363,0.9932447373867035,0.0002699389042390976,0.00043215123150730506
0.0015498601424042135,0.0011352856090525165,0.9626485854387283,0.006115612224675715,0.0006045026530046016,0.01160916720982641,0.016336958156898618
0.0030767095740884542,0.014567956328392029,0.7076305896043777,0.0048635590355843306,0.001971845602383837,0.06528554297983646,0.2026038020849228
0.7343670874834061,0.207630205899477,0.004024495661724359,0.0021511943195946515,0.017773348838090897,0.02969319187104702,0.004360458406154066
0.0019860520551446825,0.011698298156261444,0.11119297333061695,0.004022479464765638,0.003765271103475243,0.1064938735216856,0.7608410716056824
0.00017011146337608807,0.00012878206325694919,0.9957763403654099,0.0025054055731743574,0.0002060680890281219,0.00028447194199543446,0.0009288159053539857
0.00016505423627677374,0.0001667470314714592,0.0009602455684216693,0.000882603126228787,0.9973887056112289,0.00019062566207139753,0.00024602490520919673
0.8959296941757202,0.09157945960760117,0.0007569932640763,0.0005043390046921559,0.0012463944731280208,0.00837080820929259,0.0016123515670187771
5.087720637675375e-05,4.602323406288633e-05,0.0003981609479524195,0.00018737122445600107,0.9991882741451263,5.989846249576658e-05,6.942267282283865e-05
0.00115569269109983,0.0014576830726582557,0.04074927046895027,0.002260481851408258,0.0005276655138004571,0.051395527087152004,0.9024536609649658
0.0040190908475779,0.03152167750522494,0.01024262944702059,0.0006162901117932051,0.0006358917307807133,0.7990140169858932,0.15395043417811394
3.3412747598049464e-05,3.787926743825665e-05,0.0003968906821683049,0.00011696008004946634,0.9993139952421188,4.923630149278324e-05,5.162856541574001e-05
9.868206143437419e-05,8.757980776863405e-05,0.0009485438349656761,0.00042859421228058636,0.9980828613042831,0.00012723149484372698,0.00022652347979601473
